id|latitude|longitude
a83d7fff-ded0-41f7-bdda-627765865f4a|-20.48506116|28.25662269
09625e34-1d3e-4372-a309-929efb03645f|-18.9565628|32.14249615
abbf8e61-cd9d-4f37-a3be-30c0a39cbabd|-19.09913504|32.46976402
1c3e4e59-7712-48a0-9f8f-f411a4b7a800|-16.35260335|29.18969367
9bd18b3c-cf9e-47eb-ad4c-a34a1f01291b|-17.29878364|29.65684862
5168a937-5380-468c-a65b-19627dcc600b|-20.56738725|31.54479727
08d3cf4d-bfdc-4248-be23-3d5d5a868bb2|-19.04671803|30.28693666
862625ed-cc7c-42e7-b37f-acefc133879d|-20.05719818|31.28536746
3de64fa0-2378-44f5-a346-0534cc66a02d|-17.86293978|31.46394024
40618f75-3392-493d-92df-c9e18e00b92b|-18.91887584|29.7383239
50ac6e89-081e-4c84-972e-c8eb7c75e590|-18.78874671|32.40960768
1d682a15-be90-4eaf-a6d9-79ac5aa9c6dd|-21.44766343|30.22676376
d99edd4a-7aa8-42e2-a896-988e4122744c|-17.46565466|31.54578973
edb62e5f-29aa-496d-9d27-65c670ff116b|-16.75552938|30.47058432
1ba9ca1e-5cf6-4789-b61d-e9ea2f7ebd71|-20.48913535|30.88078365
b27b5aab-9380-4734-8764-bb3bf0dbae46|-19.30105268|31.16682737
9c4165b4-f8c0-4fc6-85bb-d52e1fddb904|-17.40178623|31.45496578
4c94e9ba-5132-441c-a535-fc38217b6b20|-20.47648462|31.47673371
a8dc2e42-a6f4-4f83-9a20-653874f111a7|-20.40889644|30.38071688
59aaab85-3c0b-44a4-8d0b-1a14d15825de|-19.10790916|31.97955603
bd59cce2-d1a8-497e-9f00-ca379314145d|-19.45700418|29.09513203
12b8b026-0dc1-4c42-abab-b91c3d8a364e|-19.37203717|27.60581367
997c81f0-2106-466b-93d6-e02e2f874051|-18.99046429|28.87051467
9158d83b-38ab-457d-97d9-5c809d2e41e2|-18.1755128|32.30249586
a5b8f29c-01e9-4991-bd90-9f6a8a9c4c64|-19.87473733|28.45055238
56d52354-d301-4c67-8d4f-f65190ebeed1|-20.27729995|30.29149828
e693907f-8535-4669-96e1-08811d7fdb8d|-17.42829795|30.1676009
98fadaba-84d6-4683-b1d4-018f4cb4e362|-21.36789052|29.68931257
36e04af4-7fd0-4271-b591-08d434d49576|-16.92530469|30.66408125
449eb91d-0609-422e-bd94-ba1ab5a0bc41|-19.51569587|32.23150955
cd123946-937c-4a1e-bd76-f035a6b3eee5|-20.43902591|31.21398203
6cf98ecd-2227-4788-8b6a-f3046f296131|-18.98068889|31.53163508
a68ea20a-1281-4d45-b098-c6f0298005f8|-19.35374596|27.31064773
6ca1d573-fa57-4190-a5de-a1cc1961d520|-19.56535341|29.07272308
ae62ff2e-fd5d-4b89-aa8f-c06f606498bb|-18.93448091|29.64900646
cf2ffa39-7f42-4923-b254-89bf4a1fc66e|-19.24154932|29.82805894
4ef4618c-9436-4e99-bd02-f29728901be7|-20.40800446|28.85876524
367bdd94-7df0-4d4d-8b72-1e85fd69ecaa|-17.27097265|31.82794289
134f40ca-38d4-42d2-9d59-582aaddb5822|-19.68724142|29.63809616
676d1b73-6c72-46f3-8a14-e6ff856fc40c|-19.36678901|31.24734244
35676bb5-cf9b-4837-a5d4-9d3f496dcc55|-19.20845272|29.3014057
ae21272c-b11c-4d1a-bfb5-316f5cb309c5|-18.65927326|29.29634173
f38d4dce-9645-4f55-83e7-3572b5a70ce3|-17.85283474|29.73601662
7447f627-7dc4-4dae-a117-18bca667bc05|-20.36400926|28.30842212
eb433642-229f-4a22-aa3e-0e8dfe8c8cdb|-19.11602394|29.86562602
61b15cfc-37b9-4860-a7b0-a23b8ee21e4b|-17.44994518|31.13954969
0d679423-ee2e-4655-8197-db431442ac59|-20.89558561|31.14823834
e851fb24-d0a3-4684-af17-a59b1ecd19c0|-19.72879509|28.61891442
5174ecf0-caf7-44ee-be6f-7b50da555642|-17.46275564|31.88675313
219596e0-8470-475a-beb5-85ca12149360|-20.21199378|28.32072003
e178b82e-884d-44c2-a480-1ee5a0f185b5|-22.01356656|30.25243491
4867721d-92ce-4a53-9825-7783cf53ae32|-20.39825262|31.0759893
48373ec8-e3bc-4ba8-b97c-79c2a751c313|-18.41176304|31.56060753
c4270127-fbf7-4ddc-a97a-159660c21399|-19.47991319|29.88797742
6a2c9add-9fd2-417f-ada0-d35015ae7e9d|-20.17948614|31.14728006
8f35e609-88c9-45c4-9919-54e8b2edb0a1|-19.46232063|29.722434
43527b7a-6354-43a9-bb94-df4d54965355|-18.65681185|30.08623272
a419c41c-a483-454b-b563-d373040ed1bd|-20.92390093|31.0838479
7b2f7893-54cb-42bc-a8b9-acd9847717d3|-18.79486116|30.98084018
2d2b76b9-4357-4125-906f-d1dedbacadf0|-16.97608224|30.29037113
c62d4068-6151-488a-a65a-f66c67388310|-19.49356225|27.78739258
a4b0d055-3b46-473a-b20c-31241f75f9f2|-18.64211537|30.8668735
f6f0a6fd-2b53-4496-a1b5-6e9043493c51|-16.50323051|30.2164045
ae20958f-8afd-422d-b604-fa93cc8d712a|-17.50517146|29.91718306
b5b278ff-6642-4750-9c4f-004702e4b9be|-18.57615794|29.12955258
f06d60a3-3f5c-4a72-9c77-3c480688c64e|-18.85686546|28.93872386
5e0e32e8-c1dd-4309-86e6-414ef30d9b9d|-20.15730548|31.439433
7ab3edb7-d66c-4f86-b3fe-c57ad5078f63|-19.87311353|31.25693002
91f6c24f-c8fe-4d61-bcc5-6dbcfb3f68d5|-18.75704968|31.48331983
901cac2f-483e-4f91-9e10-c990e206801a|-20.06431636|27.84817301
10a18b7a-5c67-4fa5-b92d-9abc2c6ab733|-17.0566262|30.87534766
478e67e0-7b42-4f6c-9422-dabf31fb2863|-18.84035452|30.0515712
e106b8d4-b980-4c0d-a8f8-0d6f333ea80c|-19.52147906|31.79933271
73c51f74-6d58-439e-a48a-19361f9c86ef|-20.97423347|29.1403099
02d1a86f-9816-4831-9d44-7b8e8f341851|-17.80514022|30.22555384
9fe00b66-9fac-42d5-a9a8-363ffc0903c6|-20.82882224|29.5407279
d83c0312-1956-43b8-b7e8-fca40632e3fd|-18.32585932|30.52117546
42dc4abc-9c2a-4dba-9452-985878463fa6|-19.47490336|31.91723646
3c154ab9-decb-443f-8fff-31979e53c876|-17.89362796|30.28646202
6e4881b6-00c3-42d5-b0dc-733e5c9b4e6a|-19.91379678|29.88909035
0d43a9e6-c578-4421-9ffa-e82ee3166db5|-18.22001943|32.37394083
79841eaf-d70e-46ec-b3e4-63dbf3e0f8ef|-18.08934841|30.08457056
d3daab56-ba93-41f8-920a-427236d8d641|-20.24606183|31.80412266
bc5cc192-e76a-4c4c-a1e7-c21e5d6057fe|-20.0047261|30.83111999
c8d2223b-4455-46bd-825b-09ae3c2fe7eb|-20.52359648|30.94703896
6b493068-8349-4578-86a4-f51601c214ce|-16.65849212|30.45595864
c58554d0-6fb1-4a03-ac9b-693c6fd0e40e|-19.79286925|31.6442048
30b5c1bd-a1d6-4cb2-9df3-0140436bff7c|-19.14890827|32.45846271
f5786888-b51a-4739-b966-db37a0cce476|-19.4208243|27.93912983
07a14d89-7177-45e4-80ba-4234731a76ad|-19.2722677|32.60982142
853a8521-d766-4cee-aec6-e3524185022f|-19.1582007|31.22943233
6c916c74-79b7-4c8f-b0ad-9056b06ce937|-19.07926256|32.12746353
507fb687-3b37-4f06-a965-2eaa08b81fa5|-17.0237281|30.4584943
af6b0248-babd-4dbb-9d1a-5e5b18ceb6d4|-19.06198647|28.73238895
7325414a-48f1-4662-9ced-c50cd7a871d6|-18.43712337|31.06585509
0817b0ce-611c-4169-992f-2bc1a7d648cc|-20.33094879|28.60334811
764e60cc-4c4f-4cd5-95ba-aa82f3c05079|-17.59189502|31.17128855
ee520558-05e2-4538-baad-f868bd3409de|-20.97707251|30.782804
50767c54-a44c-4cb7-9771-e99d543373d5|-18.66853693|29.96799707
0fe6e68f-fa3c-4f5c-beed-9feae18cfc88|-19.4159854|31.96516803
a43d846e-da0c-434a-82a2-e532a7451ef4|-20.86267693|31.27456192
8622fba5-d0d7-4ed2-881a-301175248f92|-19.50981597|27.52492889
f0af8df0-b72d-4cde-a505-c1630dfef723|-18.61342807|29.04949843
cefd69b7-df6e-4670-bb32-7cc9011ec6a7|-20.88932344|28.86388436
6a3483e0-c2c5-4303-bcab-34ae9ce6d570|-21.39440324|30.63202073
e96040b5-bb0f-45fd-aa13-633573288e7b|-17.36035737|31.37172045
b83c020f-2496-4ae2-aa7c-e5dd8462c6b8|-18.31663889|31.03406097
5b6105ee-b644-4506-a18c-4a61ed3d9db0|-19.23656027|31.12488922
4ec8f9da-925f-4562-8c7a-d90e27ec858f|-19.08328762|30.97922368
10ee3a23-63ff-462f-a2d4-23b56eb5c1fb|-16.37223253|29.21877704
05d51021-37c4-4137-a36e-8560fee19fb5|-19.22591156|31.18165048
c88ab738-5c02-464a-b2f4-dbaedaea0b8f|-17.78641365|31.01099824
2f884492-b5a3-4058-ada1-de769d1c8e23|-20.52801171|30.18609664
358ee0dc-1cc2-4682-9048-1473fe02c6cb|-18.87679413|30.14727738
0d82728b-0c60-4897-8dec-76c2e93c379c|-19.02126174|30.28419108
2295c960-168d-4d49-a58f-59a4cc214c90|-18.47195298|30.13932987
9ab1749e-1aae-467e-ba6a-9481865a06b3|-19.0821816|31.40825689
8167a538-274a-42a1-84de-f6766132d6bb|-19.87184967|31.47544567
0a170427-7bbb-4c67-ba70-383e49b0651e|-18.7476658|32.06576925
c537a7fd-e42f-4ad4-8928-2f277bd9e527|-16.7441776|30.20115079
d921a54e-fcb1-42ae-82ac-5eeaac7990a8|-21.13833032|29.03523533
0381097a-c48f-4cd7-91e9-cede66db6f8e|-20.05136276|28.61435159
da47be67-268c-4120-b2c5-30914e33ba3d|-16.98167885|29.68618449
5be86627-b442-4b25-83ad-2e056bf6348d|-21.24087732|30.68206985
039f8b4d-c00f-4838-927e-3603a5dfc4b0|-20.0265401|31.46438875
c53631be-1f58-4b88-a73a-3bb0bc415146|-20.43318454|29.66545203
bd3dab8b-0b0f-4584-8791-8307bf99d117|-21.02640899|31.09420705
269b5d8e-6e8a-4e59-b7d6-ce87c4a4114c|-20.31356144|31.68122066
7c972cdf-2d98-4a1b-8a5b-22393643ef6a|-19.73313714|31.69625757
b3b4c3ab-9eac-46bf-b41e-20f5d2c25eff|-18.08339626|32.41379764
a99537d6-2843-4fa7-9a97-41f09f69ba04|-20.01826577|30.60063955
7c4e2081-7442-4e9c-a201-3c810df7faed|-18.84708084|31.73856672
d8322b9e-a1f3-48db-96ad-fc0c59a3e0ca|-19.3793287|29.05671866
4b38cc9c-a5f8-40b3-95af-e6f32e25ec63|-17.36316195|31.30056934
285cf07f-86f7-4505-9216-308773d5a565|-19.91477366|30.94986229
594a23c2-60c4-4192-8ab6-605c4413b0ba|-18.79863558|29.00432598
943b6e6c-6287-4c8b-bcc0-562ec50e887a|-22.04548169|29.99065389
20073fa7-2962-4608-8ffc-95f3fc81c4a9|-19.1546949|30.05273302
95c31616-4bb6-4e13-80ae-1490e46d36af|-19.17951558|26.8491869
5673338e-083f-4778-b205-c96d8c3cbbef|-19.8535957|29.34007384
0d3c811b-e3da-4614-bcc3-4376b9e3b31a|-20.69805836|30.57080022
47b2c6a1-7ac7-4554-9f97-360905614e46|-21.80937808|29.9018237
14433418-7621-4cde-a475-02542e7e14ad|-18.64920204|29.80992358
8ef9a0be-58b1-46b3-9590-a1c69bd714b1|-18.96881128|32.02799184
9b19644d-a4e0-4284-a7af-cf4061a350c1|-21.67262575|30.58089731
51c8a534-8167-4930-ab4b-ca00c811f4c6|-18.04492443|30.69927808
3fe135ad-a1b5-4525-a29a-4c2fbc8fa097|-18.69095737|31.64111772
d19db3ce-d74e-45db-b22f-8d7ebeadeb6d|-20.15118412|28.96057739
15e48a1d-35a2-4c06-827c-01e86099fa40|-21.95104194|30.13980544
a99518b1-507c-43d7-a6b3-787a3341ba10|-17.57230415|31.26990131
34cd6e88-8541-4ebc-b8ec-9281972ec837|-19.81888567|29.57718636
2253baa2-febf-49cf-bc9b-b0e669161a99|-20.03848716|31.88560553
a4817b17-5c69-4eec-bf63-0e7a9a69bed8|-17.1628886|30.74494953
95c56b91-ec4a-40cb-be9c-b645390c86ca|-18.74331533|29.02459059
9c103495-79f2-4aa1-92bd-0959e6c6492c|-17.7687514|32.01448039
fdf17bac-17e9-4830-8025-8409ffbb6488|-17.66402447|30.49311537
e4ea5ba0-02f2-48b5-a8a3-4c3c77c4189c|-21.20330144|30.23265883
38a2f512-17bf-4064-a40b-30693ffa00be|-17.37312116|31.56832328
c3c37a11-5c27-4061-8245-76344f5908e7|-20.20660467|30.36524763
b7897e20-a084-4206-bb5f-b6f11918ba56|-19.02166471|27.17174018
f2655407-b08f-4d44-bb06-fa65c76b456b|-17.84091731|32.06273408
83ed89bb-2165-4362-8c9d-f754a6fe1c36|-19.21650928|27.55175894
f85cfcac-cb78-4f7e-82bc-1172e9851e8d|-16.43679097|29.45431408
6d74d03b-b5f8-49e3-b735-2d9b4e4108a0|-19.44714774|30.36148802
6d0d3033-e720-4b4c-8e20-0a80907fe950|-19.94876555|31.76711535
9c958f00-6321-44db-9935-de5b970380e2|-19.34176177|27.36153659
aba13934-01ce-4bd8-bb2b-bd00c5db4c9a|-20.28597233|29.28381348
48bb5a78-6545-4a10-baf4-fda97e9dbd4b|-18.46061797|30.4046482
92e7fb39-56a4-466b-91a9-827b9724bcdb|-17.90721971|30.22126274
57ab1eee-0de5-4944-b86d-f4e6e67f01c0|-18.51514828|31.62083367
b01a97cb-04fd-454c-9d1b-50d8029fd7a8|-20.45873322|30.46518362
61d2bd5c-da8e-40e2-a1cf-4f287367d007|-20.78663582|30.33222783
6cf4ecdb-d815-462d-b029-dda7c7bf66bf|-19.40326543|32.30760832
0cf31e95-b634-4776-bd58-09c9c37f6967|-19.84837074|28.93348723
49b75f50-8083-4383-8a8d-9237e2ab5768|-20.03391228|32.02616749
f8421d58-61ed-4848-acbf-71d93045232c|-18.49718797|30.0923023
e34d415c-d1f1-4dec-997f-ed284c60f903|-19.05119911|31.61512298
8412ddcf-a41b-4b07-9759-bdd97e13722e|-17.53008863|31.79859358
ea0e1602-3560-499b-a3ac-6f0fe36aef81|-16.39556547|29.59296878
3c535f3b-325d-4207-9c53-785aab84dd7f|-20.28724656|31.5181004
65b4de21-df9e-4441-8fb0-ef11b9b2d240|-20.51935882|31.52081963
2147378a-cd25-4006-b54b-6912385ea831|-21.00676841|29.28358122
3b71477b-b50d-4565-aa11-5c8dd52707b9|-17.88809919|30.09596101
5371fd2c-40dd-45da-9379-0fa9f82e6916|-21.69292719|30.43017083
02df98ad-08e9-4325-b79c-c6169bffeacb|-16.3275995|29.58269778
7465ec66-64cb-400f-aa26-feb1577db15f|-18.41227083|31.62241087
6fff4ce1-4646-45c0-b4ac-232d864ac7e6|-20.79406593|31.1617969
11dc0e16-e7f8-41fe-8c0e-1039954ca242|-19.1297344|32.27554325
9940bbd6-d976-406b-a534-358fe7fa04e8|-17.53993196|32.07332903
4e04841a-5f9c-404f-9396-3fe8315d2e09|-20.00982563|28.23286268
3edfadbe-d680-4197-8577-d4e7882f7a61|-18.94840151|28.75674612
4f9b443c-36e9-40af-892c-a40087ec817e|-17.36695616|31.4570749
8e98eaa1-6250-45e2-9c32-408cf5552fbc|-19.28321536|31.12431697
2e637c50-43f3-4915-a8ef-d868977f962c|-19.99193447|28.84670936
b5eb28ab-7236-4712-8680-63a58b873a95|-18.74605299|29.15049749
aa19c2b1-f9d9-4ebe-b420-7c58489227d2|-20.03648593|29.10513277
737fdfab-8e55-4e67-a466-4a218538c148|-18.46148552|30.03438436
ef778138-378e-4c80-bfe1-6cbcf6570edb|-20.66895148|31.09858909
f35e6923-b195-4bb6-9bd6-41760493e250|-16.40356432|29.25555684
71534b93-a45d-499e-8416-093708fd38b7|-17.20866288|31.85332619
8012fc2c-2549-4481-b9a7-62053a934b57|-16.97855752|30.88318296
cc9b24a5-4268-4f4d-acd8-1469b760b57b|-20.3165399|29.68925415
d49eb2cd-9b83-44d7-b130-6f7539baa080|-19.112839|31.52726408
a1bd11f6-5b59-4bfa-b121-9ca5a69085d0|-17.11386147|31.68719368
834b02f4-1f10-43be-b604-6a3c942350ef|-20.22261706|31.60171368
4c2186b9-f27b-49b5-ae2b-637a364f376d|-20.22815334|30.1440522
1dbd0800-f95a-4d28-b516-313a39db0884|-16.33099138|29.29125456
7ce5a425-47c3-428f-88fd-14897db617c0|-17.89379687|30.88184195
dcece107-c4d3-4d00-9480-00cd40b842d3|-17.27810272|31.69168446
c7aa5306-1594-4440-a28b-39768b6d93f0|-19.62821067|30.48477363
9b2eebfd-e328-4bfa-a7db-1b74843422bb|-19.10170883|27.39074089
90fa4d26-94f8-4acd-8562-1e7712d9f878|-19.05745231|29.80257599
62a187d7-53a5-4f4e-a193-a54fc6dbf802|-16.98825137|31.14351152
b054f8cb-4f01-47df-80d6-371ad0af1ae3|-17.3658628|29.67502313
cad79a00-34f4-4db7-99af-e5c33dd6573a|-17.88803128|31.26383381
1b288172-16bd-41ad-8622-6eaf2feca7bc|-20.54584911|30.29443816
57158179-9e03-491a-a4fd-fdd9d1b74228|-18.05053352|30.17611354
bba859eb-31fc-4fbe-bb67-e1467875d778|-20.71077289|28.92742642
cf2502e8-d2e4-4117-becc-b3f0024b1a1d|-18.12194997|30.54612966
343b0b86-c38e-47a7-a33e-2a2c5e3e7326|-18.24905327|31.41238367
b6c04ae9-d390-494e-b34f-10d9daa6d87d|-18.66026187|32.10515011
a8995936-0c16-4e39-a537-4eb37899bff1|-19.58754463|30.94255187
e49ff910-b27c-469a-9ed9-2f2e3b889b9e|-19.35995939|30.37549356
f69b8c18-ac9d-46b1-9d51-c382b9fe505c|-20.32010083|29.81748638
14e7028d-8dd3-4a98-bb1a-a85a6632d047|-19.38823615|30.43103007
1587a27a-5b2e-4b06-9371-dd0e94210a15|-20.88708157|31.21198245
92ddc338-5af8-4098-8a59-a2675ccd21b2|-19.30901715|29.3789968
7e74e46d-80bc-4bce-9e82-45aa1b51a9be|-16.86408589|31.15905452
ebd622b3-8c1d-46fa-b1f9-ae915979cea4|-16.69372236|29.46138596
a3cf9477-89d3-4242-a180-24817b26b84b|-17.75726348|29.71571356
dc465fb9-d428-4507-8b72-f2a5f1742d0c|-17.00693525|30.27095632
3774d0ab-fe61-4ae4-9ad4-87d8a18d26de|-17.53509609|31.78390876
bef886f0-3b8a-430b-af9e-7ecddf409917|-20.18642088|29.58548516
2048027e-6080-4d85-aab5-254558cb0c23|-20.29902919|28.34776004
8328f798-9387-4534-b7f0-ffb03e2e8718|-20.62673656|30.98527866
84b8742d-aa35-49c8-a82f-46f2794ed278|-17.9485486|31.99314218
663b6991-0a90-45f3-87ec-89ac9fbe928f|-18.22742741|30.3124778
b29e621c-0440-44f0-bb50-0a0b95ebbe98|-19.20921765|30.29010482
d7bc8028-a9e8-4403-a205-63930c207581|-20.30818587|29.65759774
adb7a37f-1b28-44df-a228-698a59298f73|-17.3442401|30.76745312
0d67b562-37b6-406c-bdc4-8b100feb0f1c|-18.40297508|32.08869003
8c5017a8-63f8-485d-9e1b-7ac5a3c69978|-19.21368671|30.19330466
dc58e51b-9b36-4984-87fb-73945d9f82fa|-20.26375903|31.90305284
5dbe1109-e565-42cb-a66b-bf952347631d|-21.68959766|29.90923189
eb727867-be8a-4d1e-bcc5-52fbe7613ef5|-20.44875228|30.48517891
755b825a-be5e-493c-b39f-2693f6701580|-18.56533669|30.53260142
a09d0a7d-0068-4077-a4cd-ddf5749edad1|-18.07519888|31.37096543
5233710c-050b-4501-8c4d-9155af10a61e|-18.41589197|31.85305272
88ca601a-654a-4549-9481-361a23799056|-18.18444853|30.98675489
f020c70e-48ad-4614-a2cb-c3300f3ffe07|-17.73401325|30.94870839
310dde57-ec13-4421-8f8d-0223ad065e75|-21.2642704|29.60116798
177ba18f-8823-4a88-bb20-476823b3482e|-16.747071|30.92230556
e2c7d956-e7fb-4aa9-9dd2-1c973624182b|-18.92357749|32.58573663
64ba5803-1d0a-4ace-a237-415a32bae3b3|-18.9093495|30.86472892
6764b3de-0e94-4644-b52a-1f085890c570|-21.9656508|30.1747732
b392ee70-6977-4a55-af4f-d8eac0ece5dc|-18.53759811|30.06599766
e99b3f8f-c1e8-4169-ac12-c533b0b8fb4d|-18.83971075|29.77794692
c6513e27-0f2e-4310-9781-5de0c35a3187|-17.08970669|30.54683463
1110375c-0ff1-4b59-94ba-a4f244be3b1d|-18.34479846|26.2167203
f5d9cda2-428c-4950-9171-cf77d46bc905|-20.78612411|29.10777639
91b4d9dd-cc0c-4c91-a670-30fa7cbe2b4a|-19.73875084|29.21175555
6dfa6cb1-2076-495b-8de8-805192c8112b|-18.39633621|31.55555578
190e5fd4-c697-4fdd-bb5d-c1dbf5704574|-19.67485673|31.77091982
8a01120a-1db4-410c-9a72-888f81a9b0cb|-21.09048726|30.73002733
bb52ae3c-9025-4fd0-9596-1585e64d89e4|-20.04617944|29.54313474
d9bf03ac-4678-40d3-8628-00f24aca4214|-19.47555833|27.14814376
047ea7c0-8bc1-4025-8a06-5fd5750215fe|-21.97224351|29.96537272
663a7d5c-97ec-4f84-8507-a3541bf76b33|-19.42924245|29.21047595
0bbb1175-27cc-402a-9af2-a43bec0362d3|-17.93131478|32.29746403
bb818b47-d744-4544-a492-d67830247012|-18.8137441|30.78167476
fb6fe823-fdf6-4064-9e49-266cd474874e|-19.59162856|32.38847678
f98ac709-a101-4cdf-a964-5f14526f0722|-20.45097947|29.33872942
59e91333-50a6-4d24-9542-48d438dad215|-19.317893|31.27417731
7eda6cd5-3186-4801-83c9-e64cbdf520e2|-20.0651102|27.80324835
8de74c94-7b8d-4770-b650-5cf1e2c94cc0|-19.70932369|28.91329998
9543ac3a-630b-4daf-9733-bf422193f3d1|-20.13968239|28.67280817
b2f265d7-05dd-4990-a950-8e0ecf0fd4d1|-21.6864394|30.38958145
ac7f89df-cc3e-4473-b308-30f7aea964f2|-20.58481693|31.53873031
3056acc5-de80-4f1b-9c00-806f920c4002|-21.9402375|30.32181066
dad1b65a-23a3-47e9-8cfc-389c7e68b888|-18.47105676|31.72790825
b918d925-8916-4924-b87c-20f8b42e1914|-19.81956726|31.05578086
a13b9ba8-e613-4906-b538-70b74180b9a4|-19.67109318|30.81954833
bfdcbd84-d274-4edd-9086-73124786eb9f|-18.24843656|31.69350672
347c0018-eb3a-4692-b70f-dc5fa3341f1b|-20.1853088|30.06386305
81b5055f-916f-437d-818d-53e0077b25f9|-21.59182208|29.87955591
491a5d9e-136f-42e2-8437-907228a9f866|-18.66686319|31.7118924
809b1155-68fe-4c1b-baba-138a0b348f03|-19.1687081|29.67046727
42adce20-cefe-4c8a-91c7-77af07032e9b|-21.73534502|29.55897816
296eae73-e086-4029-81a4-8b35342139a9|-17.50092698|29.98520886
a399b350-4746-4d10-8389-8c260436b322|-21.19028794|30.94090697
3a77da85-efc5-4707-b257-d282243d5703|-21.51832705|30.74309763
d1c147b6-cd7e-4374-bcf9-ffc5e4bd96ac|-18.49121285|32.34868066
6d78ffed-39b3-4e7c-ad9f-95058d0f6d3f|-17.99541229|31.50977436
e22f2c55-d6e6-4cd1-8601-aaf9a9be38e7|-19.00008371|31.39134142
c1a5990a-dda3-4830-8384-e7e2d82a581d|-17.53781297|30.07243519
5c2c057f-4c01-43cb-90ee-12a446f46514|-20.0292856|32.22413379
c0f04f14-dcce-4558-ac86-bdd2c1c5b1a8|-18.73653006|30.3127213
3a3c6e0f-c279-41be-92f7-40ce3f8bfd7a|-20.72299291|28.76199272
50ab7d36-f0ef-4a96-9453-3992727fb176|-17.06439259|30.26061701
c9203a32-4152-4cb3-9f12-eeee1d92e90b|-19.28550482|28.81748915
d105e7e6-f4b3-419b-b8aa-24b6292c954f|-19.53360474|29.59477516
e4810ab3-5a36-4114-9a85-0cc4413e4d64|-17.39293449|29.83737256
0f375cc4-9e7d-4c75-8d9f-3ecbff42df41|-21.75730688|30.32359265
3332e67a-779a-4b3e-9888-822d521ced83|-19.01988322|30.99662936
87f07cae-277f-4c5c-8b1f-9358001c6b1f|-18.69630692|31.34288027
0ee22b86-9f4d-4354-90b4-2d0bc24b9f72|-21.03440846|30.35658517
a3d36d27-4ba3-4dc3-95ab-d724786938f6|-18.42658611|32.37947423
ca622270-9dbb-4110-aeae-ecda05e4132d|-17.65338112|30.20655434
c09b2fd1-fb01-4629-bec7-f4046dfbd6e6|-20.14865063|31.88167479
9ae043ef-02c2-4dde-af33-e6c7a597a8ad|-20.15179143|31.84374696
ade1c1dc-ea27-4239-ae8d-0b6250d91c51|-18.69079257|31.97659798
a4e267ce-f515-436b-be83-30752c35d8f9|-20.38922454|31.56173848
1bc45375-2818-4629-b814-dfa0b12f8395|-17.43174088|30.87195721
ba2fc637-bb4e-4d82-b937-4484ea28db22|-21.09803641|30.41841093
878a03c3-ecd1-41a2-abaa-3959fa70fd53|-18.18317479|31.63722295
b5792376-6bb2-45d8-81e4-fb87e3644941|-18.91607528|30.86947702
daf156c8-257e-4cd3-8a5a-e58f2cabdc5e|-17.8654339|31.94822089
5c637960-efac-4ae1-8c64-2e0e60bc2d07|-18.65303898|30.75408656
634b8a90-af8e-44e8-9d06-2b8063985daa|-18.47969351|30.69173766
d1d78dfd-53b9-4bc9-8fdf-9f1cb85bf552|-16.95446529|30.69291882
4aea8f14-a574-4da0-8c34-220efffe385a|-19.43232081|29.2650526
e57813df-5121-4ae7-911d-a6ba129dfae3|-21.60750988|30.23625536
d729f41f-de1f-41d7-8a8f-fe0032500b4f|-17.79875363|30.61309091
05bc9f64-abc6-44c0-b1ce-5651a20d0404|-19.67255954|29.40793263
521dcd8b-eb9c-4fc9-9d06-6fbbb482f9e5|-17.4265875|30.21231143
5f167cb5-8732-472f-97cb-bde5b3fad841|-19.30730614|30.61746466
2fff4efa-e50e-475d-ac79-4a084969c854|-21.00894612|31.0510188
3714149f-746c-475f-8d01-9ae8d1582181|-20.10228436|29.28594286
7c5d1bd5-bf1a-49fe-98b2-3e6e40bcd737|-20.99479741|30.97608356
a2595cd4-a545-4c08-be61-5c0b95af6f3e|-20.86032365|31.20285566
fd988f35-b0cf-4ad2-aa80-af18478d7546|-18.94799017|32.65743295
7c0cc6a7-11e5-405a-8566-30d3a60a45a7|-19.81708093|29.03109653
48f9bc9b-0d4d-42d5-8c86-9d3a5cfb0456|-16.54520411|29.2515575
2cfcbbe6-e3c7-4e78-bc6a-d0e000c1f05b|-20.09757092|31.23719102
7e4df10d-014c-4b44-8cba-628dd380863a|-19.86679822|28.76455062
8d661496-62af-46aa-8782-597e311ec847|-17.656846|31.73571978
36123ed7-74fc-4dc1-ace1-82d4e3754f91|-18.3335826|31.01262763
0e5813ee-1bed-4d2f-a809-7a319e5e2398|-18.87628573|32.60490905
2a553f84-ecb0-4171-a648-4f9a18168898|-19.89977763|30.53247376
d2b8483c-ee0c-4301-b5c9-95df77fee28f|-19.65161838|30.59087448
e55c5603-9579-4546-8d64-cff6c0d03c8f|-19.34883861|32.4315768
2f07b90e-1d79-42bf-83b0-d8730a7e3530|-16.74302575|30.73893181
118c907a-a2a9-49d4-9d5b-45163544d672|-19.93209029|32.09906356
78d2752c-e337-4624-a6d4-bc0ebe48f6db|-20.34962583|28.23056901
82e60ac2-8cc9-4526-9a2f-7c14c9d0f129|-16.96008584|29.42453743
445f7d2b-3dbf-4509-98ce-ec1c8bb28589|-18.70104122|26.76665005
9dbbaa09-05ae-4838-828b-83a075d0a466|-18.55276447|32.10267859
dddd9da2-1be5-489d-a80a-538fc1cb3fee|-18.26469141|28.9989679
10ede5e9-27d3-470e-a290-77c4da66a76e|-20.82769005|31.30966479
